pointspread,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,PCA26,PCA27,PCA28,PCA29,PCA30,PCA31,PCA32,PCA33,PCA34,PCA35,PCA36,PCA37,PCA38,PCA39,PCA40
5,2.943373774,-1.23598902,0.069540987,0.069051727,-3.074604264,-2.144788875,-0.151242285,0.11042156,-1.405329175,-0.504722607,-2.074780909,0.471542346,0.592958195,1.203503463,0.520721823,-2.439478324,2.54292235,-1.178158865,-1.104264612,0.745950699,-1.182593005,-0.144801996,-0.170425463,1.22018587,-0.617988972,-0.771158166,0.275683272,-0.109428287,2.298937672,0.636168895,-0.230772855,-1.43757778,0.741991975,1.0807171,-0.318911574,-0.616184891,-0.870708519,-0.829143492,-0.199715087,0.898507363
-8,-1.470149891,6.984927616,-1.691396965,-0.249328182,-1.50220913,-1.512245474,1.010511164,-0.3229012,-2.830045356,-0.214171982,-2.694697268,1.858519938,2.580227709,2.041232938,3.322351086,-0.735654209,0.892028517,1.044978334,-1.031290125,0.542423384,0.861714701,-0.043950313,0.541934443,-0.896371914,0.428384476,0.85240954,0.268012482,-0.220926728,0.419898765,0.296138477,-1.136184399,-0.085661828,-1.121227638,-0.632485398,0.29188384,-0.127279803,-1.017245485,-2.389636485,-0.382495318,0.235500651
5,1.350033008,7.796934847,1.205438176,-3.309045763,-2.508811505,-0.922385588,-0.156860684,2.794562396,-1.789328492,-1.466652167,-1.804193909,0.846718214,3.902389701,0.416150616,1.9090253,0.595554601,-1.077078868,0.344048442,-0.245704711,2.267527869,-1.148308963,-0.288642064,0.758927874,-0.479788049,-0.989528773,1.420011635,0.5434767,0.903808809,0.740232703,-0.935040386,-1.067242658,0.354848938,-0.543719385,-1.593041471,0.108926268,-0.63312761,-0.373808798,0.547034342,1.336447101,-0.028315846
28,-2.570001142,-2.54379254,0.036374765,3.347135991,-1.666049961,-0.750317525,-1.721566088,-3.204715657,-2.600267548,-1.826879388,3.375071359,1.686121576,-1.077479276,1.779921552,-2.966179679,-0.79573309,-0.465803583,0.603945423,0.185785889,1.371792957,0.476627644,-0.177651147,-1.158799224,-1.094349223,0.603401778,-1.623779053,0.107223074,-0.442383815,0.970031618,0.21141853,-0.717441499,0.662480024,0.112284006,-0.62005807,-0.711775004,0.026748127,0.142125669,0.135033023,-0.665244965,-0.081468623
-12,2.331827959,4.456531214,3.189926617,3.101349495,-0.573546535,2.305519971,0.222646545,0.583735639,1.84972203,0.600799305,0.443575134,-0.731992978,-0.719118394,0.859381496,-3.555595344,-0.617020477,0.476378681,0.293592912,-0.242053018,0.465057505,-0.380193165,-0.3236881,-0.924879739,0.583183084,-1.435737353,-0.373056367,0.79289453,-0.888848484,1.265249486,-0.639517336,-0.902104059,0.612909938,-0.064266973,0.351138209,-0.351898944,0.580121272,-1.891565294,0.407949604,-0.804974794,0.687941005
30,6.152253642,-5.235916577,2.294863089,-0.830245573,-1.14087535,-0.936338954,-0.182745519,0.278719165,1.025832132,-1.367279778,-1.194125493,-0.195818113,3.068317334,-0.834870918,-2.156999102,1.323132905,2.7058137,2.058938895,0.007233113,1.309953505,-1.304121062,0.063702408,0.307719845,0.312132501,-1.701201028,-0.088986887,-0.592762952,0.700170882,1.274566292,0.518587248,-0.858396343,0.346988214,-0.270217962,-0.341470778,0.345611506,-0.192977397,0.698025858,-0.634818636,1.110374353,0.229758113
-8,1.385093149,-1.118543181,-1.083571662,1.553228396,-0.748385834,1.258282691,0.554815549,-1.207760043,-2.705157628,1.730091079,-3.004795905,-1.588357009,1.815028502,1.940155849,-0.202782675,0.266431168,-1.569178498,1.132165722,-1.414224769,0.130428869,1.32768254,0.191225319,0.777485926,0.708442512,-0.957978316,-1.093238827,-0.811743718,-1.030779756,0.146668624,1.715011926,2.228014724,-0.212276212,0.614169334,-1.596882405,-0.577750514,0.744851322,0.436871101,-1.012529414,0.661251246,-0.30537415
11,6.8593122,0.746486437,1.48139236,0.697955336,-1.244057755,0.347351565,1.150914272,2.380715904,-1.991912488,-1.677235872,-2.473157143,1.035512965,1.09766772,1.437425537,0.274946754,1.016047217,-0.65262505,-0.738342509,-3.33670275,0.490862573,2.317549853,-1.019931957,0.060681927,-0.259672193,-0.477808497,0.024199404,-0.610261446,0.505479146,1.296196167,-1.81810851,-0.394213686,1.011136565,-1.352089395,-0.007724805,-0.253382971,0.048624419,0.495050841,1.023898567,0.924885238,-0.014860228
8,5.687988697,-1.533204003,2.163270138,-0.737018403,-2.698938602,-0.597216892,2.298193223,0.029853534,-2.09790784,0.496146168,0.605770595,-0.219905338,0.150218417,-1.173270608,-2.041956843,2.621542504,1.828569042,-0.983375295,0.458861571,-0.348216332,-0.01378277,0.630766444,-0.643510524,-1.913945552,1.205176152,-0.997338579,1.305251886,-0.236450858,-0.191931922,-0.704597568,0.352111023,0.566757499,0.503990402,-0.159518547,0.060114786,0.754421908,-0.449303877,-1.21558086,-0.99656882,-0.921201938
7,7.286947392,2.771656122,-1.411635562,1.138812276,1.04842326,-1.763880809,2.208886477,0.925288724,-3.374168081,-0.097366766,-2.549100357,1.566873273,-1.038304397,1.19097914,0.590075411,0.32531439,-1.259880718,-0.549953882,-0.273186695,0.731978708,0.968697861,-1.263440881,-0.940231923,-0.68074456,0.866667301,0.384194991,1.225148367,0.514272007,-0.043100168,0.353284375,-1.514678104,0.31515091,-0.017272964,-0.394982901,-0.536198954,-0.028682557,-1.191115644,0.950771408,-0.798187175,0.746390242
15,4.372241905,-0.908839099,-2.642435097,2.017368539,-1.886241189,-0.465509678,-1.570988419,-1.611178032,0.670478397,2.935367614,-1.150859983,1.036365375,0.492614968,1.172550068,0.350990833,-0.747963284,0.57259137,-0.271856582,0.14542002,1.552155862,-2.339878555,-0.125888277,0.910823658,-0.512806053,-0.486985951,-0.845639358,-0.598631081,0.597386317,-0.071535925,-1.908557338,-0.673258042,0.532321691,-0.321691579,0.72097301,0.329144228,0.659436253,-0.035215131,0.585320228,-1.124203059,-0.316126809
33,-5.140853232,-1.477343116,-0.079356413,1.653986208,-1.562171741,0.192292526,-1.689227854,0.247253616,3.235125613,3.03649487,-0.520551022,-1.15675479,1.104360711,-0.443535496,1.209896473,1.476275515,0.191342989,-0.210152738,-0.677179057,-0.744532131,-1.052941971,-0.339905067,0.067451084,-0.658427314,0.356609364,0.454530474,0.485597171,0.573244979,-0.608598734,0.088828727,-0.607922319,0.345554337,-0.272063776,-0.621834703,-0.111578794,1.549346214,0.255084119,0.363609141,-0.981066567,0.949107447
5,3.528000887,-4.040051163,5.862371507,-0.003943763,-2.05573009,2.016280533,-0.927583797,3.288878071,1.439876221,-0.596150408,-0.413602762,-0.411778817,-1.009685769,-1.529914452,0.030987459,-1.68563202,-1.357972769,0.692362138,-1.216482833,1.245810701,-1.18021598,1.03050311,-0.263465689,-0.604552892,-0.111710955,-0.451591251,-1.048645409,-0.085924447,-0.411141246,0.8995404,1.039029039,0.514334345,-0.301859437,-1.092212252,0.265489358,-0.355699649,-0.915358087,-0.507210703,0.403118179,-0.240666442
-4,-6.607695166,2.090663513,5.537667051,3.765224873,-3.992245701,4.636349015,0.247271766,0.716792807,1.942783501,2.100194169,-1.374660577,0.416552191,0.209147941,-1.567289959,0.287960143,3.396467738,1.757857284,0.749547048,0.372012611,-2.037258047,-0.882731068,-1.184321665,0.140482341,-0.881950409,0.729295199,-0.268472649,0.815944185,1.967940869,0.031294335,0.038741941,-0.055349085,0.199349445,0.065383127,-1.300417489,-0.258103571,0.179555283,0.479755705,0.653818413,0.086629164,1.085213429
1,-4.310525076,2.369569242,-0.530010743,-0.973613874,-2.690358928,1.095086505,-1.431350346,0.695438691,2.873503955,-1.199701345,-2.202175582,-0.242075794,0.8147337,1.157290346,0.228347914,-1.416897722,-0.906797786,0.414764507,-0.55951312,0.953089217,-1.381273309,-0.316030598,1.64685348,-1.641299789,0.539713665,1.080105309,0.289950535,0.028681534,0.903355356,0.444676982,-0.34313265,0.107888949,-0.494903455,-0.698601109,0.067957413,-0.734953426,0.992670868,1.164179593,-0.645615964,-1.163855836
-6,-3.163249842,8.410520116,0.841416303,-1.02072043,-2.434103364,0.369747626,-2.78306426,-2.39819716,1.868517844,0.332499833,1.383966204,0.277631057,-3.901607232,0.612185903,-2.788718629,0.611273662,-2.167939424,-2.747701918,-1.581564932,-2.372254782,0.848649663,-0.060268803,-0.207004511,-0.3946877,0.527482812,-1.014799704,-0.80763876,-0.015872726,1.127906833,-2.243264163,-0.413388352,-1.346583446,-1.278555382,-0.612626938,0.465271302,-0.567059283,1.173568441,-0.213978903,0.897635814,0.488926469
-26,2.360860203,1.467418659,-0.046913028,2.910933,-3.04865052,-2.486828303,0.460130555,0.662916785,0.802023951,2.813659567,-3.813242799,0.554930432,2.817992483,0.161340983,2.125619906,-0.512438891,0.449111963,-1.179163097,0.504064527,1.428909406,-1.575443239,1.212373873,0.38674861,-0.915168261,1.011860813,0.823693601,-0.05121182,-0.43390959,1.258378504,-0.269935883,-0.468540832,-0.338333643,-1.10412772,0.05839166,-0.305139407,0.495648291,-0.655315366,0.496889754,1.004495043,0.659713614
36,5.751887929,-6.463312592,-1.758435663,0.248386996,-0.791929761,-2.75117388,1.408413071,-1.319229406,4.931117832,1.716767951,1.577070578,-0.993692328,2.159422278,-2.114617027,-0.982230001,1.682288147,1.381841014,1.895271163,-0.746319401,2.256821924,-0.058394839,0.423074554,0.21675235,1.255316024,-1.845550268,-0.920128982,-0.383605083,-0.477751356,1.066873459,1.117362589,-0.787455519,-0.206993299,1.020012753,0.091385464,-0.869529853,0.251463052,1.455464567,-0.56584547,-0.622998301,0.16675744
39,-0.450567595,-6.578744256,-0.356479357,1.492026636,-4.657452361,0.006074715,-0.890927473,-0.648358698,0.135502289,-1.744113585,1.735616392,-0.159986377,-0.131441738,-0.039968524,-0.853847745,-2.873559053,-0.151723072,0.384094065,0.948926375,1.574674945,0.115977087,0.763591034,0.353597448,-0.092594018,-0.026225378,0.344965417,0.610208357,-0.460256658,1.279128601,-0.62775114,1.198562208,0.460329718,-0.501408691,-0.095304565,0.740456966,0.702836179,0.581863953,1.448899333,-0.972586706,-0.051110735
3,5.472281229,-4.337594493,-1.261636542,0.988604999,-1.502312299,-1.536579314,-2.356773821,1.900435218,1.495148018,-0.922147151,-2.776450501,0.13345664,1.581879185,0.782151964,1.675441681,-0.694498262,-1.782980926,1.080197771,-0.272345281,1.093909832,0.277416919,0.417437307,-0.08209371,0.611323071,-0.490964567,-0.188172524,0.691215601,-1.086622571,0.597114578,0.975602943,1.158724838,-0.050940517,1.04841296,-0.344713114,-0.959804919,2.009982178,0.619797584,-1.36751712,0.517262664,-0.138284807
-5,2.437295504,-3.042292159,-0.943239724,1.859409719,-1.772425081,-1.247174148,3.302331272,-4.366405608,-0.274529588,1.031651646,-1.205238571,-3.233043595,0.072643485,1.567784591,-2.715535978,0.262324252,0.925726876,-0.243108525,-1.756643029,0.48042167,1.240205262,-1.065332806,1.434120327,0.038752397,-0.748586436,-1.635725619,-1.34880377,0.615750304,-0.232707839,2.000510703,0.469417716,-0.680623486,-0.00062735,-0.15367997,0.292700625,0.029166719,-0.726931958,-0.577347152,-0.099575,0.640538972
16,-5.788482197,-0.317110804,3.707569279,-1.669516401,-4.892791405,-1.808018978,1.879975323,1.115239148,1.048678659,-2.186655349,2.926688975,-1.214365542,4.701516238,-1.037703573,-0.306264659,-1.36569435,-0.730557149,0.769081922,-0.62381528,0.522639715,-1.661539311,-2.161660754,3.002010888,0.074136258,1.216294903,1.003317616,0.561160552,0.536920239,0.488845608,-0.297684864,-0.125691492,-2.108222915,-1.901072418,-0.146061449,-2.953991747,-0.887583342,-0.218094483,0.053333155,0.584571019,-1.275759014
7,5.379466609,-0.829661534,-0.249327634,-2.687468278,-0.709076213,0.683454743,0.199329969,-2.219341981,1.047626523,1.941328825,-0.279361514,1.184966241,-0.565740102,-1.116112793,-1.113677278,1.794717539,-0.411370273,0.469024864,0.121810274,-0.123430798,0.157062559,0.699674362,-1.701764836,-0.344884796,0.042513073,-1.843837429,1.443715876,-0.211392205,0.72733814,-0.921934055,-0.357266944,0.446519204,0.957845773,-0.783281551,-0.375670505,0.219255394,-0.480354993,-1.427763825,-0.882181011,-0.728851307
1,2.201573095,1.489911757,5.554584126,2.909951292,-0.496163573,-1.151276171,2.14469203,0.487402872,-0.988799825,0.16190116,1.026694179,1.202387067,-0.239401203,-2.472123595,-0.03341652,0.127893879,1.743073549,0.31891652,0.173656258,0.591534179,0.459395632,1.075288787,-0.081630564,-1.250204599,-0.571625104,-0.653796115,-0.900755581,-0.127262334,0.304071177,0.152420387,1.575349865,0.831365315,0.813300697,-0.856966442,0.096040091,0.715439399,-0.714042601,0.876461359,-0.139789217,-0.5476155
-16,-1.555779318,8.105242721,1.938533879,0.931577433,-4.16293754,-1.711394178,-1.272595615,-1.311737336,0.025346756,-0.214455492,2.498214166,-0.03577186,-0.084532962,0.971694758,-1.995196289,1.21680076,-1.536264251,-3.152421302,1.093422341,0.111184571,3.272931199,0.295825187,0.325889862,-0.900198961,1.272497161,-0.569085124,-1.605172652,-0.159637622,1.143173642,-0.87694328,1.168160534,-1.258884166,-0.491075521,-0.411217064,0.821363966,-0.384837199,0.872607955,0.650898176,-0.117110449,0.559744887
-3,3.542408168,-1.866096911,-0.047238274,-0.72524389,-3.144590862,-3.627690747,-1.178953649,0.611525301,-0.504381413,-3.943160615,-2.483458382,2.27933053,-0.59775823,-0.367279186,0.945088903,-1.760556734,2.468156254,-0.522481277,-0.640470923,0.998703715,-1.151859189,-1.195670228,1.002862126,0.861587483,-1.55831922,-0.05270676,0.53427509,0.181469548,-0.263978097,-0.110179927,0.456910982,-0.218355642,-0.884339683,0.0160437,1.062929848,-0.218228968,-0.915261639,-0.540449195,-0.218293522,-0.520663849
17,8.172504414,-5.752658663,-3.828164672,0.054637118,-1.544177412,-1.696532422,0.350839205,0.635477073,2.251725864,2.349820522,-2.165358449,0.562648676,0.026085147,-0.145125736,-1.287948095,1.808539025,2.200199782,2.22730847,-0.500816799,1.739243131,-0.833606383,0.440540183,0.31609689,-0.065553669,0.003318989,0.373936748,0.033128964,0.010423973,-0.12873823,-1.82790102,-2.082736533,1.272718698,-1.31131148,-0.075186346,0.391223766,0.512714244,0.652101557,-0.121580497,-1.95614925,-0.00217454
17,-4.932483664,-3.308435841,3.391039582,0.053900272,-2.890993416,4.404299222,-0.900142142,-1.395997704,-1.366485766,-4.301442503,-1.340646345,-0.183589799,0.714799915,0.136082139,-1.246120863,-1.512694161,1.35330952,-1.177969633,0.466367451,-0.77418537,-0.069434971,-0.536725792,1.319292781,0.790863822,-2.131606845,-0.577482773,-0.060156626,-0.155908127,1.855449011,-0.330506546,-0.465715991,-0.210709387,0.687228579,-0.704325199,-0.838605154,0.166667662,0.930296481,1.023767703,-0.97401593,-0.029163745
-8,4.882744558,3.573032897,-0.747138679,0.159004395,-1.319618196,-3.456319268,-0.735697842,2.381024716,0.9411833,1.622473669,0.641652763,3.929826389,-0.922363996,3.808561908,-1.811582689,2.083250027,-2.182439747,-3.483026701,-0.352598262,0.23896862,0.142347485,1.734827743,1.086148521,1.636155236,1.237299442,1.991289151,1.935796996,-0.225249775,-1.081573358,0.689422785,-2.966919665,-3.312605835,0.708603039,-2.966606043,1.886180105,1.25021704,-1.38835262,0.36950253,-1.127483103,-0.554012185
-7,-4.047512532,3.328480463,3.479817985,2.443494998,-0.488058235,-3.123400369,-1.934988274,-2.143353773,3.445411996,2.939842944,4.538537996,2.825761468,-0.36804086,0.500107159,1.090038234,-0.196584429,-0.531584673,-0.84739421,-0.895138228,0.144430474,1.373427065,2.322532466,1.597214678,2.641327725,-1.815305391,0.145205721,0.196308028,-1.099803124,-1.348294029,0.078183947,1.241863208,-1.967215147,0.278300635,-2.631506622,1.448826539,2.263431705,1.136628933,2.730952767,0.10029867,0.360129147
11,1.826065548,-5.958327719,-2.331966666,1.112330388,-2.61000738,-2.436802533,-1.761239802,2.62560349,-1.350018891,0.126473969,-0.650495408,-0.540960666,0.78298733,-0.03948956,1.400505176,0.039012991,-0.517645537,-0.36586781,-0.836464841,1.541516509,0.326141262,1.119200717,0.401262026,-1.105151983,1.188590762,0.648435717,-0.448042199,-0.363904431,0.541741856,0.818754574,0.454869955,-0.283452387,1.169591657,1.120697762,-1.043903452,2.082476627,-0.083195754,-0.446843097,0.797740643,0.934151682
-21,8.422451607,4.440135673,-1.6098404,1.391865167,-0.414363177,-0.129697523,1.149462298,0.360754995,-0.459086551,-2.128133765,-1.088191792,1.201636984,0.362462797,0.126494587,-1.405750822,-1.315860952,2.518025546,-1.844731912,-2.960048378,-0.344657984,1.786292024,0.097594383,-0.080291304,-1.104255004,0.178707161,-0.070749964,-0.976428527,-0.774086586,1.234275987,-0.862809654,0.715582208,0.997244243,-0.245314725,0.105495419,-0.968788146,-0.000602677,0.57888659,1.284743598,-0.551995127,-0.467046727
3,1.331165552,-0.069191176,3.269586421,5.740179932,-1.158004086,-1.838954825,1.154393128,-2.836715642,1.836616609,0.606812009,-0.444659443,1.112315774,-0.779450741,0.774391765,0.449862739,0.21157035,1.429814232,-0.008798841,-0.964479129,0.268979677,0.268443261,-0.959423108,0.000793118,-0.073336753,-0.035601225,-1.343326975,-1.39646153,0.546272125,0.207309216,0.373052609,1.851454937,0.390780717,-0.514430873,0.518807511,0.153460626,1.043161681,-1.053914959,-0.127904,-0.292318174,0.629517042
4,-5.764856774,3.902467008,-0.163994864,0.444769113,-2.680784488,1.04653013,0.220437037,-0.894148691,-2.989371868,-2.806309621,1.214958129,-0.117216262,0.321226259,0.530942555,1.312574378,-1.428919778,0.81357961,0.157862663,-1.084352227,-0.010468575,0.595801585,0.34816153,1.278062462,-0.319816546,-1.339694372,-0.321664066,-0.396263166,-1.253928973,-0.000847667,0.326295942,-0.078788405,-0.632310707,1.344897234,-0.25027987,-0.911253141,-0.510774141,-0.87411824,-2.082762735,-0.254834732,-0.187106743
-10,6.647818295,2.616437581,-3.117727318,1.786795878,-0.964624485,0.857675316,1.68205662,-1.977811045,-2.055850919,2.707181548,-1.066639268,-2.003065158,1.234447532,0.642521822,-0.437315372,1.489167864,-0.411562216,-0.019595964,-1.300687579,1.086495761,1.243679038,-0.296693535,1.711749788,-0.937071545,0.368743536,-1.030461474,-1.361373618,-0.059826995,0.090424671,2.834910936,1.935643327,-0.909147973,0.259257845,-0.51408409,-0.022772831,-0.278989918,-0.846252334,-0.086171576,-0.105064544,0.603804478
4,-0.243501047,0.785327541,-0.526554453,-0.800530633,1.050989736,-0.41903321,-1.090791756,-3.409341466,-1.029901262,-0.062813609,1.024319807,2.429379822,0.658071209,1.478192361,0.484335513,-0.243973292,-0.684670351,0.567604602,-0.7935904,1.309073926,-0.319396296,0.110608795,-1.504756024,-0.306572937,-0.153033889,-2.041287408,1.146388165,-0.18434276,0.325038442,-0.467800814,-0.201756261,0.601617478,0.481461119,-1.73070166,-0.781841854,-0.042179203,1.205380284,-0.125118732,0.589663729,-0.739778298
-2,0.848492405,-1.904319632,3.936972536,-1.946143219,-1.534172863,1.194572216,-2.588656828,2.041828965,1.593233698,-1.496453505,2.288195009,3.620657331,0.633806013,2.867357391,-3.549834283,1.338118524,-2.534347064,-2.973067482,-0.71283009,-0.000804337,-0.240540195,2.317445966,1.567669933,0.751623584,0.189000109,0.660696832,1.387979967,-0.043041054,-0.930508747,1.94997505,-1.143222882,-3.279718333,1.236206753,-2.822066708,1.876267553,1.905260538,-1.292446662,-0.240545933,-0.007836746,0.301430183
16,-2.225024673,-3.612199898,3.962377849,2.96612936,-1.587857345,-0.102174628,-3.758450143,0.702047239,2.120154284,0.442504358,1.580469068,1.251628998,1.081791764,2.082285713,0.857483729,2.78137406,0.585761091,0.389003127,-0.97182653,-0.822105793,-1.486938461,-2.126311525,0.425918274,-1.638421809,-0.53058677,0.15929171,0.035294281,0.158842434,0.575398638,0.28863312,-0.0072632,0.848597717,0.257291272,0.717828977,-1.146626718,0.305495714,-1.273374635,0.651230878,0.456161337,0.706504962
6,0.490071831,-1.11058397,1.566499625,-0.946927223,-3.904403695,-0.203406708,-0.707094797,-0.114775485,-0.598020462,-3.768056933,-2.711796687,1.821509452,-0.327850251,0.023632064,0.996424419,1.461202262,-1.224961062,1.627206675,-0.433340888,1.377993619,1.132346254,-0.983195046,0.899045374,-0.132134006,-0.270292993,0.086885099,0.576582526,0.437799722,-1.532396043,0.62406943,1.799522445,0.56569177,-0.534195922,-1.135080956,0.376939867,0.385677776,0.08789203,-1.273198447,0.591184825,0.690768378
